title|url|sentence|label
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|An online retailer wants to advertise a limited sale on running shoes. It wants to target advertising to users who previously looked at running shoes on its mobile app. Tracking technologies might be used to recognise that you have previously used the mobile app to consult running shoes, in order to present you with the corresponding advertisement on the app.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|A profile created for personalised advertising in relation to a person having searched for bike accessories on a website can be used to present the relevant advertisement for bike accessories on a mobile app of another organisation.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors124 vendor(s)6senseA.MobADventoriAarkiAcuityAdsAdElement Media SolutionsAdGearAdKernelAdSpirit AdServerAdTheorent|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Measure advertising performance|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Information regarding which advertising is presented to you and how you interact with it can be used to determine how well an advert has worked for you or other users and whether the goals of the advertising were reached. For instance, whether you saw an ad, whether you clicked on it, whether it led you to buy a product or visit a website, etc. This is very helpful to understand the relevance of advertising campaigns.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|You have clicked on an advertisement about a “black Friday” discount by an online shop on the website of a publisher and purchased a product. Your click will be linked to this purchase. Your interaction and that of other users will be measured to know how many clicks on the ad led to a purchase.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|You are one of very few to have clicked on an advertisement about an “international appreciation day” discount by an online gift shop within the app of a publisher. The publisher wants to have reports to understand how often a specific ad placement within the app, and notably the “international appreciation day” ad, has been viewed or clicked by you and other users, in order to help the publisher and its partners (such as agencies) optimise ad placements.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors72 vendor(s)6senseAarkiAcuityAdsAdGearAdKernelAdelaideAdformAdikteevAdlooxAdnami|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Understand audiences through statistics or combinations of data from different sources|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Reports can be generated based on the combination of data sets (like user profiles, statistics, market research, analytics data) regarding your interactions and those of other users with advertising or (non-advertising) content to identify common characteristics (for instance, to determine which target audiences are more receptive to an ad campaign or to certain contents).|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|The owner of an online bookstore wants commercial reporting showing the proportion of visitors who consulted and left its site without buying, or consulted and bought the last celebrity autobiography of the month, as well as the average age and the male/female distribution of each category. Data relating to your navigation on its site and to your personal characteristics is then used and combined with other such data to produce these statistics.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|An advertiser wants to better understand the type of audience interacting with its adverts. It calls upon a research institute to compare the characteristics of users who interacted with the ad with typical attributes of users of similar platforms, across different devices. This comparison reveals to the advertiser that its ad audience is mainly accessing the adverts through mobile devices and is likely in the 45-60 age range.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors27 vendor(s)AdGearAmazon Ad ServerAmobee (Nexxen)AppierAudienceProjectBomboraClinchCrimtanEmerseGoogle Ads|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Develop and improve services|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Information about your activity on this service, such as your interaction with ads or content, can be very helpful to improve products and services and to build new products and services based on user interactions, the type of audience, etc. This specific purpose does not include the development or improvement of user profiles and identifiers.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|A technology platform working with a social media provider notices a growth in mobile app users, and sees based on their profiles that many of them are connecting through mobile connections. It uses a new technology to deliver ads that are formatted for mobile devices and that are low-bandwidth, to improve their performance.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|An advertiser is looking for a way to display ads on a new type of consumer device. It collects information regarding the way users interact with this new kind of device to determine whether it can build a new mechanism for displaying advertising on this type of device.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors48 vendor(s)6senseAarkiAcuityAdsAdGearAdelaideAdformAdmixerAmazon Ad ServerAmobee (Nexxen)Appier|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Below, you will find a list of the features for which your data is being processed. You may exercise your rights for special features using the toggles below.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Match and combine data from other data sources|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Information about your activity on this service may be matched and combined with other information relating to you and originating from various sources (for instance your activity on a separate online service, your use of a loyalty card in-store, or your answers to a survey), in support of the purposes explained in this notice.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors106 vendor(s)6senseA.MobABCS INSIGHTSAdGearAdTheorentAdara (Rate Gain)AdelaideAdex (Virtual Minds)AdformAdmixer|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Link different devices|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|In support of the purposes explained in this notice, your device might be considered as likely linked to other devices that belong to you or your household (for instance because you are logged in to the same service on both your phone and your computer, or because you may use the same Internet connection on both devices).|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors106 vendor(s)6senseA.MobAcuityAdsAdElement Media SolutionsAdGearAdTheorentAdara (Rate Gain)Adex (Virtual Minds)AdformAdikteev|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Identify devices based on information transmitted automatically|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Your device might be distinguished from other devices based on information it automatically sends when accessing the Internet (for instance, the IP address of your Internet connection or the type of browser you are using) in support of the purposes exposed in this notice.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors122 vendor(s)6senseA.MobAarkiAdElement Media SolutionsAdGearAdKernelAdSpirit AdServerAdTheorentAdara (Rate Gain)Adex (Virtual Minds)|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Use precise geolocation data|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|With your acceptance, your precise location (within a radius of less than 500 metres) may be used in support of the purposes explained in this notice.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors62 vendor(s)A.MobAdElement Media SolutionsAdGearAdKernelAdTheorentAdmixerAdrule mobileAdsWizzAirtory IncAppier|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Actively scan device characteristics for identification|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|With your acceptance, certain characteristics specific to your device might be requested and used to distinguish it from other devices (such as the installed fonts or plugins, the resolution of your screen) in support of the purposes explained in this notice.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Vendors24 vendor(s)A.MobAdKernelAdTheorentAdcell (Firstlead)CheqClickagyDentsu Product &amp;amp; Services GmbHFraudlogixHumanHybrid|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Below, you will find a list of vendors processing your data and the purposes or features of processing they declare. You may exercise your rights for each vendor based on the legal basis they assert.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|ConsentLegitimate interest|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|6sense stores cookies with a maximum duration of about this many days: 730. This vendor also uses other methods like "local storage" to store and access information on your device.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Privacy policyLegitimate interest disclosurePurposesRetentionStore and/or access information on a device400 day(s)Create profiles for personalised advertising400 day(s)Use profiles to select personalised advertising400 day(s)Use limited data to select advertising400 day(s)Measure advertising performance400 day(s)Develop and improve services400 day(s)Special purposesRetentionEnsure security, prevent and detect fraud, and fix errors|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|400 day(s)Deliver and present advertising and content400 day(s)FeaturesMatch and combine data from other data sourcesLink different devicesIdentify devices based on information transmitted automaticallyData categoriesIP addressesProbabilistic identifiersBrowsing and interaction dataNon-precise location dataUsers’ profiles|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|A.Mob stores cookies with a maximum duration of about this many days: 395. This vendor also uses other methods like "local storage" to store and access information on your device.|0
Our Best Dessert Recipes|https://cooking.nytimes.com/topics/desserts|Privacy policyPurposesRetentionStore and/or access information on a device395 day(s)Use limited data to select advertising395 day(s)Create profiles for personalised advertising395 day(s)Use profiles to select personalised advertising395 day(s)Measure advertising performance395 day(s)Understand audiences through statistics or combinations of data from different sources395 day(s)Develop and improve services395 day(s)FeaturesMatch and combine data from other data sourcesLink different devicesIdentify devices based on information transmitted automaticallySpecial featuresUse precise geolocation dataActively scan device characteristics for identificationData categoriesIP addressesDevice characteristicsDevice identifiersProbabilistic identifiersAuthentication-derived identifiersBrowsing and interaction dataUser-provided dataNon-precise location dataPrecise location dataUsers’ profilesPrivacy choices|0
